;Energy_1;Energy_2;Energy_3;Energy_4;Energy_5;Energy_6;Energy_7;Energy_8;Energy_Total
2022-05-16 16:30:00+02:00;460277073.0;450873153.0;418931304.0;430542711.0;167009660.0;168242937.0;165961068.0;167614243.0;2429452149.0
2022-05-16 16:45:00+02:00;460284433.0;450880577.0;418938632.0;430549591.0;167012348.0;168245737.0;165963868.0;167617043.0;2429492229.0
2022-05-16 17:00:00+02:00;460292049.0;450888288.0;418946184.0;430556791.0;167015260.0;168248537.0;165966668.0;167619843.0;2429533620.0
2022-05-16 17:15:00+02:00;460300881.0;450897216.0;418954984.0;430565078.0;167018556.0;168251833.0;165969868.0;167623155.0;2429581571.0
2022-05-16 17:30:00+02:00;460308145.0;450904640.0;418962216.0;430572022.0;167021164.0;168254537.0;165972364.0;167625747.0;2429620835.0
2022-05-16 17:45:00+02:00;460317457.0;450914176.0;418971463.0;430580918.0;167024444.0;168257737.0;165975564.0;167628659.0;2429670418.0
2022-05-16 18:00:00+02:00;460325328.0;450922272.0;418979303.0;430588502.0;167027260.0;168260329.0;165977980.0;167631043.0;2429712017.0
2022-05-16 18:15:00+02:00;460331312.0;450928448.0;418985319.0;430594326.0;167029052.0;168262329.0;165979660.0;167632947.0;2429743393.0
2022-05-16 18:30:00+02:00;460337264.0;450934592.0;418991239.0;430600086.0;167030764.0;168264041.0;165981372.0;167634739.0;2429774097.0
2022-05-16 18:45:00+02:00;460341840.0;450939296.0;418995751.0;430604502.0;167031660.0;168264937.0;165982668.0;167636243.0;2429796897.0
2022-05-16 19:00:00+02:00;460345776.0;450943488.0;418999719.0;430608470.0;167032252.0;168265641.0;165983772.0;167637443.0;2429816561.0
2022-05-16 19:15:00+02:00;460348560.0;450946655.0;419002727.0;430611446.0;167032652.0;168266345.0;165984668.0;167638259.0;2429831312.0
2022-05-16 19:30:00+02:00;460350224.0;450948895.0;419004935.0;430613686.0;167033052.0;168266841.0;165985276.0;167638834.0;2429841743.0
2022-05-16 19:45:00+02:00;460350960.0;450950367.0;419006471.0;430615126.0;167033356.0;168267129.0;165985564.0;167639250.0;2429848223.0
2022-05-16 20:00:00+02:00;460351536.0;450951327.0;419007239.0;430615990.0;167033660.0;168267433.0;165985868.0;167639442.0;2429852495.0
2022-05-16 20:15:00+02:00;460351952.0;450951871.0;419007687.0;430616502.0;167033756.0;168267625.0;165985980.0;167639650.0;2429855023.0
2022-05-16 20:30:00+02:00;460352272.0;450952223.0;419008039.0;430616854.0;167033964.0;168267737.0;165986172.0;167639746.0;2429857007.0
2022-05-16 20:45:00+02:00;460352464.0;450952447.0;419008231.0;430617046.0;167034044.0;168267833.0;165986268.0;167639938.0;2429858271.0
2022-05-16 21:00:00+02:00;460352592.0;450952575.0;419008359.0;430617174.0;167034156.0;168267945.0;165986380.0;167639938.0;2429859119.0
2022-05-16 21:15:00+02:00;460352592.0;450952607.0;419008391.0;430617174.0;167034156.0;168268041.0;165986380.0;167640050.0;2429859391.0
2022-05-16 21:30:00+02:00;460352592.0;450952607.0;419008391.0;430617174.0;167034156.0;168268041.0;165986380.0;167640050.0;2429859391.0
2022-05-16 21:45:00+02:00;460352592.0;450952607.0;419008391.0;430617174.0;167034156.0;168268041.0;165986380.0;167640050.0;2429859391.0
2022-05-16 22:00:00+02:00;460352592.0;450952607.0;419008391.0;430617174.0;167034156.0;168268041.0;165986380.0;167640050.0;2429859391.0
2022-05-16 22:15:00+02:00;460352592.0;450952607.0;419008391.0;430617174.0;167034156.0;168268041.0;165986380.0;167640050.0;2429859391.0
2022-05-16 22:30:00+02:00;;;;;;;;;
2022-05-17 02:15:00+02:00;;;;;;;;;
2022-05-17 02:30:00+02:00;;;;;;;;;
2022-05-17 02:45:00+02:00;;;;;;;;;
2022-05-17 03:00:00+02:00;;;;;;;;;
2022-05-17 03:15:00+02:00;;;;;;;;;
2022-05-17 03:30:00+02:00;;;;;;;;;
2022-05-17 03:45:00+02:00;;;;;;;;;
2022-05-17 04:00:00+02:00;;;;;;;;;
2022-05-17 04:15:00+02:00;;;;;;;;;
2022-05-17 04:30:00+02:00;;;;;;;;;
2022-05-17 04:45:00+02:00;;;;;;;;;
2022-05-17 05:00:00+02:00;;;;;;;;;
2022-05-17 05:15:00+02:00;460352592.0;450952607.0;419008391.0;430617174.0;167034156.0;168268041.0;165986380.0;167640050.0;2429859391.0
2022-05-17 05:30:00+02:00;460352592.0;450952607.0;419008391.0;430617174.0;167034156.0;168268041.0;165986380.0;167640050.0;2429859391.0
2022-05-17 05:45:00+02:00;460352592.0;450952607.0;419008391.0;430617174.0;167034156.0;168268041.0;165986380.0;167640050.0;2429859391.0
2022-05-17 06:00:00+02:00;460352592.0;450952607.0;419008391.0;430617174.0;167034156.0;168268041.0;165986380.0;167640050.0;2429859391.0
2022-05-17 06:15:00+02:00;460352624.0;450952639.0;419008423.0;430617206.0;167034252.0;168268041.0;165986476.0;167640050.0;2429859711.0
2022-05-17 06:30:00+02:00;460352848.0;450952831.0;419008615.0;430617398.0;167034364.0;168268137.0;165986572.0;167640146.0;2429860911.0
2022-05-17 06:45:00+02:00;460353200.0;450953215.0;419008967.0;430617750.0;167034460.0;168268329.0;165986764.0;167640354.0;2429863039.0
2022-05-17 07:00:00+02:00;460353936.0;450953919.0;419009703.0;430618422.0;167034860.0;168268649.0;165987084.0;167640642.0;2429867215.0
2022-05-17 07:15:00+02:00;460355184.0;450955167.0;419010951.0;430619574.0;167035356.0;168269145.0;165987580.0;167641138.0;2429874095.0
2022-05-17 07:30:00+02:00;460356368.0;450956351.0;419012071.0;430620662.0;167035756.0;168269641.0;165988076.0;167641650.0;2429880575.0
2022-05-17 07:45:00+02:00;460357776.0;450957759.0;419013479.0;430621974.0;167036348.0;168270233.0;165988572.0;167642242.0;2429888383.0
2022-05-17 08:00:00+02:00;460358640.0;450958623.0;419014343.0;430622806.0;167036748.0;168270537.0;165988972.0;167642642.0;2429893311.0
2022-05-17 08:15:00+02:00;460359280.0;450959263.0;419014951.0;430623382.0;167036956.0;168270825.0;165989260.0;167642850.0;2429896767.0
2022-05-17 08:30:00+02:00;460360208.0;450960191.0;419015879.0;430624246.0;167037356.0;168271241.0;165989676.0;167643250.0;2429902047.0
2022-05-17 08:45:00+02:00;460361104.0;450961087.0;419016775.0;430625078.0;167037756.0;168271641.0;165989964.0;167643634.0;2429907039.0
2022-05-17 09:00:00+02:00;460362096.0;450962111.0;419017767.0;430626038.0;167038156.0;168272041.0;165990364.0;167644050.0;2429912623.0
2022-05-17 09:15:00+02:00;460363504.0;450963519.0;419019175.0;430627350.0;167038652.0;168272537.0;165990972.0;167644658.0;2429920367.0
2022-05-17 09:30:00+02:00;460365232.0;450965247.0;419020903.0;430628982.0;167039356.0;168273241.0;165991676.0;167645346.0;2429929983.0
2022-05-17 09:45:00+02:00;460367344.0;450967359.0;419022983.0;430630965.0;167040252.0;168274137.0;165992460.0;167646146.0;2429941646.0
2022-05-17 10:00:00+02:00;460369936.0;450969951.0;419025575.0;430633365.0;167041260.0;168275129.0;165993484.0;167647154.0;2429955854.0
2022-05-17 10:15:00+02:00;460372336.0;450972351.0;419027975.0;430635637.0;167042156.0;168276041.0;165994476.0;167648146.0;2429969118.0
2022-05-17 10:30:00+02:00;460374672.0;450974687.0;419030247.0;430637781.0;167043068.0;168277033.0;165995372.0;167649042.0;2429981902.0
2022-05-17 10:45:00+02:00;460377456.0;450977471.0;419033030.0;430640373.0;167044156.0;168278137.0;165996476.0;167650146.0;2429997245.0
2022-05-17 11:00:00+02:00;460380592.0;450980607.0;419036102.0;430643317.0;167045452.0;168279337.0;165997676.0;167651346.0;2430014429.0
2022-05-17 11:15:00+02:00;460384623.0;450984607.0;419040006.0;430647029.0;167046956.0;168280937.0;165999276.0;167652946.0;2430036380.0
2022-05-17 11:30:00+02:00;460391471.0;450991519.0;419046758.0;430653429.0;167049659.0;168283545.0;166001979.0;167655650.0;2430074010.0
2022-05-17 11:45:00+02:00;460397231.0;450997279.0;419052454.0;430658869.0;167051851.0;168285833.0;166004267.0;167657954.0;2430105738.0
2022-05-17 12:00:00+02:00;460405711.0;451005727.0;419060806.0;430666677.0;167055259.0;168289129.0;166007563.0;167661234.0;2430152106.0
2022-05-17 12:15:00+02:00;460413807.0;451013790.0;419068742.0;430674261.0;167058459.0;168292329.0;166010763.0;167664434.0;2430196585.0
2022-05-17 12:30:00+02:00;460426639.0;451026718.0;419081414.0;430686293.0;167063051.0;168296936.0;166015467.0;167669154.0;2430265672.0
2022-05-17 12:45:00+02:00;460436559.0;451036766.0;419091142.0;430695669.0;167066747.0;168300728.0;166019275.0;167672946.0;2430319832.0
2022-05-17 13:00:00+02:00;460444943.0;451045086.0;419099301.0;430703380.0;167070059.0;168304040.0;166022571.0;167676242.0;2430365622.0
2022-05-17 13:15:00+02:00;460450638.0;451050846.0;419104901.0;430708724.0;167072251.0;168306232.0;166024779.0;167678450.0;2430396821.0
2022-05-17 13:30:00+02:00;460458382.0;451058558.0;419112581.0;430715924.0;167075259.0;168309224.0;166027771.0;167681442.0;2430439141.0
2022-05-17 13:45:00+02:00;460468334.0;451068446.0;419122181.0;430725204.0;167078843.0;168312840.0;166031371.0;167685042.0;2430492261.0
2022-05-17 14:00:00+02:00;460483598.0;451083805.0;419137541.0;430739604.0;167084667.0;168318632.0;166037179.0;167690850.0;2430575876.0
2022-05-17 14:15:00+02:00;460498574.0;451098653.0;419152261.0;430753460.0;167090363.0;168324328.0;166042971.0;167696642.0;2430657252.0
2022-05-17 14:30:00+02:00;460511086.0;451111133.0;419164868.0;430765107.0;167094651.0;168328632.0;166047275.0;167700946.0;2430723698.0
2022-05-17 14:45:00+02:00;460521165.0;451121117.0;419174916.0;430774451.0;167098363.0;168332328.0;166050971.0;167704641.0;2430777952.0
2022-05-17 15:00:00+02:00;460535885.0;451135581.0;419189476.0;430787987.0;167103947.0;168337944.0;166056667.0;167710337.0;2430857824.0
2022-05-17 15:15:00+02:00;460548941.0;451148860.0;419202468.0;430800115.0;167108859.0;168342824.0;166061579.0;167715249.0;2430928895.0
2022-05-17 15:30:00+02:00;460556237.0;451156220.0;419209668.0;430807123.0;167111659.0;168345640.0;166064379.0;167717937.0;2430968863.0
2022-05-17 15:45:00+02:00;460562029.0;451162044.0;419215300.0;430812563.0;167113755.0;168347736.0;166066474.0;167720145.0;2431000046.0
2022-05-17 16:00:00+02:00;460568877.0;451169116.0;419222084.0;430819155.0;167116458.0;168350440.0;166069178.0;167722849.0;2431038157.0
2022-05-17 16:15:00+02:00;460573197.0;451173468.0;419226372.0;430823219.0;167118058.0;168352040.0;166070778.0;167724449.0;2431061581.0
2022-05-17 16:30:00+02:00;460578765.0;451179036.0;419231939.0;430828434.0;167120250.0;168354232.0;166072874.0;167726545.0;2431092075.0
2022-05-17 16:45:00+02:00;460581772.0;451182044.0;419234883.0;430831218.0;167121354.0;168355432.0;166074170.0;167727745.0;2431108618.0
2022-05-17 17:00:00+02:00;460585516.0;451185788.0;419238563.0;430834706.0;167122746.0;168356840.0;166075578.0;167729137.0;2431128874.0
2022-05-17 17:15:00+02:00;460589516.0;451189788.0;419242499.0;430838418.0;167124346.0;168358328.0;166077066.0;167730737.0;2431150698.0
2022-05-17 17:30:00+02:00;460593004.0;451193276.0;419245923.0;430841650.0;167125754.0;168359735.0;166078474.0;167732145.0;2431169961.0
2022-05-17 17:45:00+02:00;460596908.0;451197244.0;419249859.0;430845394.0;167127258.0;168361239.0;166079962.0;167733649.0;2431191513.0
2022-05-17 18:00:00+02:00;460601036.0;451201340.0;419253923.0;430849170.0;167128858.0;168362839.0;166081562.0;167735249.0;2431213977.0
2022-05-17 18:15:00+02:00;460604172.0;451204540.0;419257059.0;430852178.0;167130042.0;168364039.0;166082666.0;167736353.0;2431231049.0
2022-05-17 18:30:00+02:00;460607500.0;451207900.0;419260323.0;430855314.0;167131258.0;168365223.0;166083866.0;167737649.0;2431249033.0
2022-05-17 18:45:00+02:00;460610700.0;451211131.0;419263523.0;430858354.0;167132346.0;168366327.0;166084970.0;167738737.0;2431266088.0
2022-05-17 19:00:00+02:00;460614668.0;451215227.0;419267459.0;430862162.0;167133450.0;168367527.0;166086282.0;167740049.0;2431286824.0
2022-05-17 19:15:00+02:00;460616044.0;451216635.0;419268835.0;430863506.0;167134058.0;168368039.0;166086858.0;167740657.0;2431294632.0
2022-05-17 19:30:00+02:00;460616908.0;451217467.0;419269667.0;430864274.0;167134346.0;168368423.0;166087274.0;167741041.0;2431299400.0
2022-05-17 19:45:00+02:00;460617164.0;451217755.0;419269923.0;430864498.0;167134554.0;168368535.0;166087370.0;167741153.0;2431300952.0
2022-05-17 20:00:00+02:00;460617324.0;451217915.0;419270083.0;430864658.0;167134650.0;168368631.0;166087466.0;167741233.0;2431301960.0
2022-05-17 20:15:00+02:00;460617516.0;451218171.0;419270307.0;430864882.0;167134762.0;168368743.0;166087562.0;167741345.0;2431303288.0
2022-05-17 20:30:00+02:00;460618124.0;451218779.0;419270915.0;430865458.0;167134954.0;168369031.0;166087770.0;167741553.0;2431306584.0
2022-05-17 20:45:00+02:00;460618764.0;451219419.0;419271555.0;430866066.0;167135258.0;168369239.0;166088074.0;167741841.0;2431310216.0
2022-05-17 21:00:00+02:00;460618956.0;451219643.0;419271779.0;430866258.0;167135354.0;168369335.0;166088170.0;167741937.0;2431311432.0
2022-05-17 21:15:00+02:00;460618988.0;451219643.0;419271779.0;430866290.0;167135354.0;168369431.0;166088170.0;167741937.0;2431311592.0
2022-05-17 21:30:00+02:00;460618988.0;451219643.0;419271779.0;430866290.0;167135354.0;168369431.0;166088170.0;167741937.0;2431311592.0
2022-05-17 21:45:00+02:00;460618988.0;451219643.0;419271779.0;430866290.0;167135354.0;168369431.0;166088170.0;167741937.0;2431311592.0
2022-05-17 22:00:00+02:00;460618988.0;451219643.0;419271779.0;430866290.0;167135354.0;168369431.0;166088170.0;167741937.0;2431311592.0
2022-05-17 22:15:00+02:00;460618988.0;451219643.0;419271779.0;430866290.0;167135354.0;168369431.0;166088170.0;167741937.0;2431311592.0
2022-05-17 22:30:00+02:00;;;;;;;;;
2022-05-18 02:15:00+02:00;;;;;;;;;
2022-05-18 02:30:00+02:00;;;;;;;;;
2022-05-18 02:45:00+02:00;;;;;;;;;
2022-05-18 03:00:00+02:00;;;;;;;;;
2022-05-18 03:15:00+02:00;;;;;;;;;
2022-05-18 03:30:00+02:00;;;;;;;;;
2022-05-18 03:45:00+02:00;;;;;;;;;
2022-05-18 04:00:00+02:00;;;;;;;;;
2022-05-18 04:15:00+02:00;;;;;;;;;
2022-05-18 04:30:00+02:00;;;;;;;;;
2022-05-18 04:45:00+02:00;;;;;;;;;
2022-05-18 05:00:00+02:00;;;;;;;;;
2022-05-18 05:15:00+02:00;460618988.0;451219643.0;419271779.0;430866290.0;167135354.0;168369431.0;166088170.0;167741937.0;2431311592.0
2022-05-18 05:30:00+02:00;460618988.0;451219643.0;419271779.0;430866290.0;167135354.0;168369431.0;166088170.0;167741937.0;2431311592.0
2022-05-18 05:45:00+02:00;460618988.0;451219643.0;419271779.0;430866290.0;167135354.0;168369431.0;166088170.0;167741937.0;2431311592.0
2022-05-18 06:00:00+02:00;460619020.0;451219707.0;419271843.0;430866322.0;167135450.0;168369431.0;166088266.0;167742049.0;2431312088.0
2022-05-18 06:15:00+02:00;460619180.0;451219867.0;419272003.0;430866482.0;167135546.0;168369527.0;166088378.0;167742145.0;2431313128.0
2022-05-18 06:30:00+02:00;460619596.0;451220283.0;419272419.0;430866866.0;167135754.0;168369735.0;166088570.0;167742337.0;2431315560.0
2022-05-18 06:45:00+02:00;460620108.0;451220763.0;419272931.0;430867346.0;167135946.0;168369943.0;166088778.0;167742545.0;2431318360.0
2022-05-18 07:00:00+02:00;460620524.0;451221179.0;419273315.0;430867698.0;167136154.0;168370135.0;166088970.0;167742753.0;2431320728.0
2022-05-18 07:15:00+02:00;460621516.0;451222171.0;419274307.0;430868626.0;167136554.0;168370535.0;166089370.0;167743153.0;2431326232.0
2022-05-18 07:30:00+02:00;460623724.0;451224315.0;419276323.0;430870610.0;167137146.0;168371335.0;166090378.0;167744145.0;2431337976.0
2022-05-18 07:45:00+02:00;460625932.0;451226491.0;419278467.0;430872626.0;167138042.0;168372231.0;166091274.0;167745041.0;2431350104.0
2022-05-18 08:00:00+02:00;460628268.0;451228827.0;419280803.0;430874802.0;167138954.0;168373143.0;166092170.0;167746033.0;2431363000.0
2022-05-18 08:15:00+02:00;460631820.0;451232347.0;419284227.0;430878034.0;167140346.0;168374535.0;166093578.0;167747441.0;2431382328.0
2022-05-18 08:30:00+02:00;460636172.0;451236635.0;419288483.0;430882034.0;167142154.0;168376343.0;166095466.0;167749345.0;2431406632.0
2022-05-18 08:45:00+02:00;460640780.0;451241307.0;419292994.0;430886418.0;167143946.0;168378135.0;166097274.0;167751153.0;2431432007.0
2022-05-18 09:00:00+02:00;460645771.0;451246267.0;419297858.0;430891026.0;167145962.0;168380135.0;166099274.0;167753137.0;2431459430.0
2022-05-18 09:15:00+02:00;460651691.0;451252027.0;419303650.0;430896401.0;167148250.0;168382535.0;166101674.0;167755553.0;2431491781.0
2022-05-18 09:30:00+02:00;460661323.0;451261627.0;419313186.0;430905393.0;167152154.0;168386439.0;166105562.0;167759537.0;2431545221.0
2022-05-18 09:45:00+02:00;460671371.0;451271515.0;419323138.0;430914673.0;167152554.0;168386839.0;166106058.0;167758449.0;2431584597.0
2022-05-18 10:00:00+02:00;460678795.0;451279002.0;419330338.0;430921649.0;167152554.0;168386839.0;166106058.0;167758449.0;2431613684.0
2022-05-18 10:15:00+02:00;460686891.0;451287194.0;419338338.0;430929329.0;167152554.0;168386839.0;166106058.0;167758449.0;2431645652.0
2022-05-18 10:30:00+02:00;460695083.0;451295034.0;419346498.0;430936593.0;167153146.0;168387431.0;166106666.0;167759041.0;2431679492.0
2022-05-18 11:45:00+02:00;;;;;;;;;
2022-05-18 12:00:00+02:00;460695947.0;451299738.0;419348866.0;430952817.0;167181657.0;168416039.0;166135369.0;167787840.0;2431818273.0
2022-05-18 12:15:00+02:00;460710187.0;451314170.0;419363201.0;430966352.0;167187145.0;168421735.0;166140969.0;167793536.0;2431897295.0
2022-05-18 12:30:00+02:00;460724970.0;451329082.0;419378049.0;430980304.0;167192857.0;168427430.0;166146665.0;167799344.0;2431978701.0
2022-05-18 12:45:00+02:00;460739946.0;451344057.0;419392961.0;430994352.0;167198553.0;168433238.0;166152377.0;167805040.0;2432060524.0
2022-05-18 13:00:00+02:00;460754890.0;451359225.0;419408129.0;431008560.0;167204345.0;168439030.0;166158169.0;167810944.0;2432143292.0
2022-05-18 13:15:00+02:00;460770410.0;451374905.0;419423777.0;431023312.0;167210361.0;168445030.0;166164169.0;167816944.0;2432228908.0
2022-05-18 13:30:00+02:00;460780265.0;451384985.0;419433504.0;431032655.0;167214057.0;168448742.0;166167865.0;167820656.0;2432282729.0
2022-05-18 13:45:00+02:00;460790633.0;451395865.0;419444128.0;431042735.0;167217849.0;168452534.0;166171657.0;167824544.0;2432339945.0
2022-05-18 14:00:00+02:00;460804361.0;451409752.0;419457760.0;431055727.0;167223161.0;168457942.0;166176969.0;167829936.0;2432415608.0
2022-05-18 14:15:00+02:00;460819337.0;451424888.0;419472736.0;431070031.0;167228857.0;168463638.0;166182665.0;167835551.0;2432497703.0
2022-05-18 14:30:00+02:00;460833737.0;451439640.0;419487296.0;431083791.0;167234249.0;168469142.0;166188073.0;167841039.0;2432576967.0
2022-05-18 14:45:00+02:00;460846088.0;451452088.0;419499903.0;431095534.0;167239161.0;168474022.0;166192873.0;167845839.0;2432645508.0
2022-05-18 15:00:00+02:00;460855368.0;451461688.0;419509119.0;431104398.0;167242553.0;168477430.0;166196265.0;167849343.0;2432696164.0
2022-05-18 15:15:00+02:00;460868456.0;451474935.0;419522207.0;431116878.0;167247448.0;168482438.0;166201272.0;167854239.0;2432767873.0
2022-05-18 15:30:00+02:00;460880392.0;451487095.0;419534143.0;431128206.0;167251960.0;168486822.0;166205672.0;167858735.0;2432833025.0
2022-05-18 15:45:00+02:00;460892776.0;451499799.0;419546431.0;431140078.0;167256248.0;168491237.0;166210056.0;167863151.0;2432899776.0
2022-05-18 16:00:00+02:00;460904840.0;451512151.0;419558622.0;431151630.0;167260856.0;168495845.0;166214568.0;167867631.0;2432966143.0
2022-05-18 16:15:00+02:00;460916743.0;451524311.0;419570558.0;431162957.0;167265256.0;168500229.0;166218968.0;167872143.0;2433031165.0
2022-05-18 16:30:00+02:00;460927559.0;451535383.0;419581374.0;431173325.0;167269240.0;168504341.0;166222968.0;167876143.0;2433090333.0
2022-05-18 16:45:00+02:00;460936903.0;451544918.0;419590718.0;431182221.0;167272648.0;168507733.0;166226376.0;167879535.0;2433141052.0
2022-05-18 17:00:00+02:00;460944807.0;451552982.0;419598590.0;431189709.0;167275560.0;168510629.0;166229256.0;167882447.0;2433183980.0
2022-05-18 17:15:00+02:00;460953511.0;451561814.0;419607262.0;431198029.0;167278760.0;168513829.0;166232376.0;167885647.0;2433231228.0
2022-05-18 17:30:00+02:00;460961479.0;451569942.0;419615198.0;431205549.0;167281656.0;168516725.0;166235160.0;167888351.0;2433274060.0
2022-05-18 17:45:00+02:00;460968231.0;451576822.0;419621885.0;431212013.0;167284056.0;168519141.0;166237464.0;167890543.0;2433310155.0
2022-05-18 18:00:00+02:00;460974982.0;451583702.0;419628573.0;431218477.0;167286456.0;168521445.0;166239560.0;167892543.0;2433345738.0
2022-05-18 18:15:00+02:00;460981126.0;451590070.0;419634717.0;431224364.0;167288440.0;168523541.0;166241368.0;167894543.0;2433378169.0
2022-05-18 18:30:00+02:00;460986054.0;451595126.0;419639677.0;431229164.0;167289960.0;168525029.0;166242872.0;167896143.0;2433404025.0
2022-05-18 18:45:00+02:00;460991430.0;451600694.0;419645053.0;431234380.0;167291448.0;168526533.0;166244472.0;167897839.0;2433431849.0
2022-05-18 19:00:00+02:00;460995462.0;451604821.0;419649053.0;431238220.0;167292552.0;168527637.0;166245768.0;167899247.0;2433452760.0
2022-05-18 19:15:00+02:00;460997958.0;451607413.0;419651549.0;431240684.0;167293352.0;168528421.0;166246664.0;167900143.0;2433466184.0
2022-05-18 19:30:00+02:00;460999942.0;451609589.0;419653693.0;431242732.0;167293944.0;168529125.0;166247368.0;167900846.0;2433477239.0
2022-05-18 19:45:00+02:00;461001350.0;451611125.0;419655197.0;431244204.0;167294552.0;168529637.0;166247960.0;167901342.0;2433485367.0
2022-05-18 20:00:00+02:00;461002534.0;451612405.0;419656445.0;431245388.0;167294952.0;168530133.0;166248456.0;167901838.0;2433492151.0
2022-05-18 20:15:00+02:00;461003398.0;451613301.0;419657341.0;431246252.0;167295352.0;168530533.0;166248776.0;167902238.0;2433497191.0
2022-05-18 20:30:00+02:00;461004038.0;451613941.0;419657981.0;431246828.0;167295656.0;168530837.0;166249064.0;167902446.0;2433500791.0
2022-05-18 20:45:00+02:00;461004390.0;451614325.0;419658333.0;431247212.0;167295752.0;168530933.0;166249272.0;167902638.0;2433502855.0
2022-05-18 21:00:00+02:00;461004646.0;451614581.0;419658589.0;431247436.0;167295864.0;168531045.0;166249368.0;167902750.0;2433504279.0
2022-05-18 21:15:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;168531125.0;166249368.0;167902830.0;2433504711.0
2022-05-18 21:30:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;168531125.0;166249368.0;167902830.0;2433504711.0
2022-05-18 21:45:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;168531125.0;166249368.0;167902830.0;2433504711.0
2022-05-18 22:00:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;168531125.0;166249368.0;167902830.0;2433504711.0
2022-05-18 22:15:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;168531125.0;166249368.0;167902830.0;2433504711.0
2022-05-18 22:30:00+02:00;;;;;;;;;
2022-05-19 02:00:00+02:00;;;;;;;;;
2022-05-19 02:15:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;;168531125.0;166249368.0;167902830.0;
2022-05-19 02:30:00+02:00;;;;;;;;;
2022-05-19 02:45:00+02:00;;;;;;;;;
2022-05-19 03:00:00+02:00;;;;;;;;;
2022-05-19 03:15:00+02:00;;;;;;;;;
2022-05-19 03:30:00+02:00;;;;;;;;;
2022-05-19 03:45:00+02:00;;;;;;;;;
2022-05-19 04:00:00+02:00;;;;;;;;;
2022-05-19 04:15:00+02:00;;;;;;;;;
2022-05-19 04:30:00+02:00;;;;;;;;;
2022-05-19 04:45:00+02:00;;;;;;;;;
2022-05-19 05:00:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;;166249368.0;167902830.0;
2022-05-19 05:15:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;168531125.0;166249368.0;167902830.0;2433504711.0
2022-05-19 05:30:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;168531125.0;166249368.0;167902830.0;2433504711.0
2022-05-19 05:45:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;168531125.0;166249368.0;167902830.0;2433504711.0
2022-05-19 06:00:00+02:00;461004710.0;451614613.0;419658653.0;431247468.0;167295944.0;168531125.0;166249368.0;167902830.0;2433504711.0
2022-05-19 06:15:00+02:00;461004742.0;451614677.0;419658717.0;431247532.0;167296056.0;168531237.0;166249480.0;167902830.0;2433505271.0
2022-05-19 06:30:00+02:00;461005062.0;451615029.0;419659037.0;431247852.0;167296152.0;168531333.0;166249672.0;167903038.0;2433507175.0
2022-05-19 06:45:00+02:00;461005830.0;451615765.0;419659805.0;431248556.0;167296440.0;168531621.0;166249976.0;167903342.0;2433511335.0
2022-05-19 07:00:00+02:00;461007046.0;451616981.0;419660989.0;431249676.0;167296952.0;168532133.0;166250376.0;167903854.0;2433518007.0
2022-05-19 07:15:00+02:00;461009382.0;451619189.0;419663133.0;431251724.0;167297656.0;168532837.0;166251272.0;167904846.0;2433530039.0
2022-05-19 07:30:00+02:00;461012486.0;451622133.0;419665853.0;431254476.0;167298456.0;168533829.0;166252568.0;167906238.0;2433546039.0
2022-05-19 07:45:00+02:00;461015622.0;451625141.0;419668733.0;431257324.0;167299560.0;168535141.0;166253960.0;167907630.0;2433563111.0
2022-05-19 08:00:00+02:00;461018406.0;451627829.0;419671293.0;431259820.0;167300552.0;168536229.0;166255064.0;167908734.0;2433577927.0
2022-05-19 08:15:00+02:00;461020838.0;451630293.0;419673693.0;431262092.0;167301560.0;168537237.0;166256072.0;167909742.0;2433591527.0
2022-05-19 08:30:00+02:00;461026150.0;451635477.0;419678973.0;431266956.0;167303656.0;168539429.0;166258264.0;167911934.0;2433620839.0
2022-05-19 08:45:00+02:00;461032326.0;451641429.0;419684989.0;431272492.0;167306248.0;168541925.0;166260872.0;167914542.0;2433654823.0
2022-05-19 09:00:00+02:00;461039205.0;451648085.0;419691804.0;431278732.0;167309048.0;168544741.0;166263671.0;167917342.0;2433692628.0
2022-05-19 09:15:00+02:00;461048037.0;451656693.0;419700508.0;431286827.0;167312647.0;168548325.0;166267271.0;167920942.0;2433741250.0
2022-05-19 09:30:00+02:00;461055877.0;451664373.0;419708220.0;431293995.0;167315751.0;168551525.0;166270471.0;167924238.0;2433784450.0
2022-05-19 09:45:00+02:00;461064965.0;451673268.0;419717148.0;431302315.0;167319447.0;168555125.0;166274167.0;167927838.0;2433834273.0
2022-05-19 10:00:00+02:00;461074981.0;451683092.0;419726972.0;431311435.0;167323351.0;168559140.0;166278167.0;167931950.0;2433889088.0
